ko	17-2-10	17-2-2	17-2-4	17-2-6	18-1-1	18-1-3	18-1-4	18-1-6	19-1-12	19-1-2	19-1-4	19-1-6	23-1-10	23-1-16	23-1-2	24-1-2	24-1-8	27-1-2	27-1-4	27-1-8	28-1-2	28-1-4	28-1-6	29-1-2	29-1-4	29-1-6	30-1-2	30-1-4	30-1-6	31-1-16	31-1-2	31-1-8	32-1-2	32-1-4	32-1-8	33-1-10	33-1-2	33-1-6	34-1-16	34-1-2	34-1-24	38-1-10	38-1-14	38-1-2	39-1-8	52-1-2	53-1-2	54-1-10	54-1-3	56-1-2	57-1-2	58-1-10	58-1-2	59-1-15	59-1-20	59-1-24	59-1-3	59-1-6	59-1-9	65-1-2	66-1-2	67-1-15	67-1-2	68-1-2	69-1-2	70-1-10	70-1-2
ko:K00051	0.0	3.097123718812597e-07	1.3219436898803273e-06	1.504695228476151e-06	6.794460903808949e-07	0.0	7.086481208349112e-07	1.5677365876239176e-06	0.0	1.9951604966831865e-07	5.569147695409123e-07	9.969565705868246e-07	4.597089830269297e-07	0.0	5.903152298104286e-06	1.7246895425055022e-06	0.0	7.146008667806763e-07	1.7670196502910887e-06	0.0	3.718445665241831e-07	1.8896020503602426e-06	0.0	1.1017084806022402e-06	2.3090315852761602e-06	0.0	0.0	7.306713428988712e-07	0.0	0.0	1.1848265280892594e-06	0.0	0.0	0.0	1.1681772184561171e-06	0.0	2.0168881793707405e-06	9.584693502882337e-07	0.0	0.0	0.0	0.0	0.0	1.664252429420541e-05	1.2239055707446675e-06	5.379798415985556e-07	9.68789298971965e-07	0.0	1.3354806737596156e-06	1.5502981359078155e-06	0.0	0.0	1.0819411897447565e-06	0.0	2.985836623407261e-07	0.0	0.0	0.0	0.0	6.373622202822301e-07	1.1599150498346595e-06	0.0	0.0	0.0	4.827840643875873e-07	0.0	9.894727289929386e-07
ko:K00052	0.0007250645417159063	0.0003874307032019641	0.0004474870405908543	0.0005796395804748115	0.0006400887642185843	0.0006169565392769592	0.0004779863218078753	0.0006004103845275105	0.0006871840158340495	0.0004406756212362273	0.0004963669288596787	0.0006131659310087904	0.0005580008640941128	0.0007225074983734185	0.00027950072614676134	0.0005089776688847135	0.0006165661409100533	0.0004450271630685893	0.00044835944160168735	0.0005280296803025604	0.0004108907184057813	0.0004783624526488144	0.000598035513615018	0.0004639428570295704	0.0004935514964374099	0.0007810447646307493	0.0003937443665386665	0.0005119581894078999	0.0007392628335836077	0.000635970304856397	0.0003922749644251552	0.0003784231534617631	0.001180485114719898	0.00041325869355236013	0.000545601709139699	0.0005756135210866623	0.00035457640222890063	0.0005598464679151945	0.00039357056646634035	0.0010493439445452882	0.0006143848021036115	0.000534328301247767	0.0006825105717319639	0.0003273456692787257	0.0005693457351700431	0.0004990682614954092	0.000464574834010641	0.000584180966151906	0.0004725265658351659	0.00047646632848440866	0.0004602618808087033	0.0006478517301124829	0.0005034487928199852	0.0009621884570236203	0.000384643788344996	0.0006868784514695815	0.001099787792452967	0.001119841118781728	0.0011241453911226306	0.0004581190326775968	0.00048580798091229306	0.000589310418466276	0.0005219350771051461	0.000460330895468259	0.00045547890060557763	0.000467500592752736	0.0004947190909857974
ko:K00053	0.0005464974169484836	0.00029113226234770263	0.00033531427289492456	0.00036260331734999207	0.00045079742246536544	0.0004644822083717435	0.00033412652705243925	0.00042352639755311643	0.0004674672733779507	0.00028439928968299386	0.0003588379998033861	0.0004007539680968666	0.00042070236526489094	0.0005063081821530384	0.00018049372288371618	0.00032616189497340615	0.000458765280340431	0.0003081471842813039	0.00031318767032304987	0.00041003268369570124	0.0003058627372896321	0.00032783529322490834	0.0004985688649759736	0.0002938835694056617	0.00037885044129727305	0.00056148213528784	0.0003061984813295374	0.0004222554806289006	0.0005750391909408222	0.0005019696469504298	0.00026089064342011683	0.0002588004951662985	0.0008027972303238864	0.0002792733597983337	0.0004008044005972895	0.0004985627960417795	0.00024484369809579093	0.0004181557721020147	0.0002694372702529576	0.0007199748156196679	0.0005039014099028885	0.0004635180522344914	0.0005460731366136622	0.00032732915227651953	0.00034230042652466734	0.00032032037885017196	0.000349520971647365	0.0004149782657432764	0.00032166431068881977	0.00034789433714895623	0.0003443585174303687	0.0004507564387596991	0.0003791081623104951	0.0005922851533745756	0.0002707245778120993	0.0004515352063784551	0.0006903968496204125	0.0007348569521920232	0.0008301447803332774	0.00036884049386753026	0.0003374631668555055	0.00043603512651982937	0.0004101073869182229	0.0003422914196535926	0.0003196927782656333	0.0003592157895347978	0.000356805380825361
ko:K00054	0.0001337119396973567	9.167655259999854e-05	0.00010707385982716709	0.0001006391087824596	0.00011416632241047496	0.00011906421932244621	8.54321787836806e-05	9.829658146544324e-05	0.00011678863920552414	9.16626055529671e-05	0.00010112272040939735	8.342291135953358e-05	9.918789432924591e-05	0.00014938925868960656	0.00013198160818160144	9.81609887579633e-05	0.00010646038032599232	0.00011588125763821431	8.226984148058108e-05	8.080659769377747e-05	8.581339870968612e-05	7.885280067258639e-05	8.865828470620268e-05	0.00013459972298734242	0.00010301367176967683	0.00013300491334145866	8.673579114937747e-05	0.0001068861650978545	0.0001240703391940624	8.737340165915893e-05	8.878043772129739e-05	9.532391463801891e-05	0.00038759220625214966	8.156182561121836e-05	9.88327455820201e-05	9.09533131115246e-05	7.630103876754488e-05	0.00010415178074269444	9.203243599494811e-05	0.00035794799152296557	8.416147812276043e-05	8.411464123352293e-05	7.739012339391697e-05	0.0001628115699795641	8.52800672457695e-05	8.052470732576918e-05	8.466082446593528e-05	8.177855649331366e-05	9.045857368258992e-05	9.302888032508928e-05	0.00011120702003855692	9.135323007100049e-05	0.00010378545803323798	0.0002638287207318967	8.651253040979513e-05	0.0001045987551245091	0.0004127992031047466	0.00040450365928789735	0.000367991618933683	8.621420176701772e-05	9.465967290337964e-05	7.935179294211912e-05	8.183233218905068e-05	8.185133352657189e-05	9.822188488885656e-05	5.9018648140885075e-05	9.186433402533125e-05
ko:K00055	2.6111097627588547e-05	1.4512032244976857e-05	2.071058933279236e-05	1.9572174650937438e-05	1.7303412785912866e-05	2.166642636585884e-05	1.915934994798134e-05	1.8596378466354006e-05	2.4011329689866886e-05	1.6247081706096054e-05	1.5298576013647683e-05	1.9092289775240478e-05	1.4909085813832764e-05	2.0443944716714394e-05	5.488666332383557e-06	1.590383716146123e-05	1.892329347001865e-05	2.5452668101194542e-05	1.4816676324849588e-05	1.4572250544018377e-05	1.6963211426544102e-05	1.742456559689999e-05	2.5738416631591328e-05	2.7864825154863508e-05	2.061003129936737e-05	2.5049418243011185e-05	1.581867175379693e-05	1.9477833316128717e-05	2.372323648094154e-05	1.7069469237970066e-05	2.2525477460792737e-05	2.3596397778266928e-05	9.950437798008301e-05	2.251871033763606e-05	1.8004414616303e-05	1.9685021665269427e-05	1.7921813605069272e-05	2.0004293504376992e-05	2.0341634282553672e-05	8.915016212457585e-05	1.9743084199195756e-05	1.132924490491164e-05	1.3099331418848034e-05	6.866257043691242e-06	1.8594476792932947e-05	2.294975503023701e-05	1.5577460092929318e-05	1.6301657989441313e-05	1.6645315921841358e-05	1.3660355154615965e-05	1.892062317065871e-05	1.7743720774518598e-05	1.8414738666168403e-05	0.0001104745273820014	2.528626495690024e-05	1.4481797595510308e-05	0.00010621393411315867	0.00011050848576006717	0.00011020606315970255	1.5240011976734301e-05	2.2243539339739607e-05	1.8354151652008985e-05	1.1518228212566986e-05	1.5125660179109552e-05	1.8448872795291627e-05	1.3079297785028669e-05	1.3601709884971977e-05
ko:K00057	0.0004707467683659504	0.00027838766488363177	0.00025643665302935967	0.00038719977815403287	0.0004546671937224006	0.0004169716597980429	0.0002923735695916647	0.0003409510452559263	0.0005527492471347514	0.0002416140378531253	0.00032717857889258064	0.00036229553067326537	0.0004260245399862644	0.000531412848353293	7.331846701448549e-05	0.00035187088213680995	0.0004630349566907204	0.0002612685848613648	0.000272118209418156	0.00036155075721775034	0.0002771304326457105	0.00029107535018449096	0.00046341964402235223	0.00030892768198374705	0.0003324306674408421	0.0004976634165652577	0.00026089889021222156	0.00037923285597661984	0.0004657532449019831	0.000508140406935188	0.0002609928666540124	0.00023882087384710358	0.0009462574881315782	0.0002725116084809912	0.00037670264399924583	0.0003972624797798615	0.0002017372595457289	0.00038576741513552	0.00022916106718293895	0.0007777033602940322	0.0004613390766526309	0.0003403568466472969	0.00042821468797343387	8.636530110938628e-05	0.0003823436708363333	0.00031100734849670103	0.00031538648667272384	0.00037955124404658323	0.0003118212055968112	0.0003282755380563228	0.00031527978364796153	0.0004064828621899338	0.0003575052839760956	0.0008275999143040757	0.0002811122629011111	0.0004921607029559216	0.0007146476123217151	0.0008739292502554898	0.00087157532838871	0.00036434457203429873	0.0003106489710541461	0.00042634069188138615	0.00037336258607924565	0.00035054176552556693	0.000326579241252743	0.00029943526875259106	0.0003355233424001854
ko:K00058	0.0014248068729814855	0.0009105973913619898	0.0009358106569750214	0.001252159706500238	0.0012749784894010541	0.0011299043574234673	0.0009502674353075367	0.0011956871854158558	0.0013794984555936135	0.0008775937863165731	0.001057876070064296	0.0013075265610177072	0.001284055343628811	0.0013474047237744232	0.00038662826994928523	0.0012598554915988554	0.001312703397666436	0.000943547905548354	0.0009606152615052172	0.0011486230134534765	0.0009254779302358735	0.0009694573843153911	0.0012570259574861899	0.0010060628173855992	0.0010904586030334314	0.0014617307889691635	0.0008914700754105708	0.0012272988316128408	0.0014267586362304353	0.0012911327549978515	0.0008874043201302839	0.0009226199140553279	0.0019429038038382834	0.0009174519682279585	0.0013157592917787484	0.0012792810749661745	0.000692278213305894	0.0011662782228506056	0.0008428058626089652	0.001869594598000237	0.0013440813746340872	0.0011864686368560523	0.0015108886300621031	0.0004998779488228368	0.0011576628541933279	0.001126092309133253	0.0009944923175483908	0.0012313272321865286	0.0010412596105940093	0.0009661129045264139	0.0009046180194332486	0.0012324062953031755	0.0011308704970596252	0.0017739554878368115	0.0009039774123065458	0.0013555080657387591	0.0019864859593469552	0.0019409725268335989	0.001985884032708774	0.0010533448856877596	0.0010463088695563606	0.0012994331453669576	0.0011320517059764555	0.0009936614705662893	0.0009288140640243335	0.0009649723756476097	0.0010590841598743705
ko:K00059	0.0014410473207694982	0.0009798851482165074	0.0010750779356609118	0.0012819025919691385	0.00126913489524487	0.001371819960441402	0.0010354437169086599	0.001214167172503856	0.0014908609408115204	0.0010758956949402905	0.001061953453305237	0.001280794748498845	0.0013382851965570853	0.001464057784437373	0.0005454859072989113	0.0011810457427513439	0.001372356780107967	0.0010964512552815813	0.0009573972612864442	0.0011811832725121133	0.0009169960440808406	0.001050237158154172	0.0013671357994383543	0.001115973032109262	0.0011703596401058576	0.001575574602733953	0.0009687369454573818	0.0011885465790256293	0.0015059852928046645	0.0013976224658036717	0.0011346997347027213	0.0011085347615986834	0.003466772564448211	0.0011170198821955463	0.0012251123958165792	0.0013203064433504395	0.0008949960456880119	0.0012432210618387213	0.0011258224721776612	0.0030895221300878744	0.0012783814361528552	0.0012413719108978509	0.0014334147884352039	0.00057435121562144	0.0011570311164554462	0.0010142697230006055	0.0010114122295921016	0.001204874751486351	0.000999921054115136	0.0009742322186168722	0.0010468334819919455	0.0013524946780846226	0.0012458980407602312	0.003236713839517287	0.0011795949489689576	0.0014120461867953658	0.0031298421300446294	0.00330631693617047	0.0034639842619007682	0.0010692302724045989	0.0010307293762868831	0.0012338310036187608	0.0011649443656049454	0.001057545041000232	0.001041154945500962	0.0009501365485398295	0.0010799548154831185
ko:K00060	7.078172246957594e-05	4.566972111634305e-05	5.0862547168259624e-05	5.414626600317732e-05	6.408960783395625e-05	6.681620850484003e-05	4.386802939667502e-05	4.628882504576173e-05	5.911310641438038e-05	4.191352536583784e-05	4.910479309089571e-05	5.154368125816724e-05	6.06611333351239e-05	7.67827281276698e-05	4.4124292739342044e-05	5.2473955666535156e-05	5.807387517005568e-05	5.4434853278834364e-05	4.1281088640570476e-05	5.377223962758514e-05	4.128873921662781e-05	4.7539839533667195e-05	6.012225791478928e-05	4.511223052958354e-05	4.9376339484433244e-05	7.012227267335624e-05	4.415239862855044e-05	4.0812273847477574e-05	7.90934483168666e-05	5.895847842607204e-05	8.56256588959491e-05	6.822306982148476e-05	0.00043403276179311003	5.799392643873048e-05	5.349229886198557e-05	5.102712162200991e-05	5.0636372595068434e-05	5.788251435032965e-05	7.559937732615316e-05	0.0003903616167624801	5.725129521642227e-05	5.2559519607942674e-05	5.061482376789804e-05	4.224873732466348e-05	4.318737489774686e-05	4.695644106083668e-05	4.862662665155952e-05	5.7592461409861355e-05	4.9740660767015805e-05	4.2860629736006654e-05	4.299296869806679e-05	6.620269094864238e-05	5.0090181767202536e-05	0.0004416965986337998	8.100582809342336e-05	6.149871799092573e-05	0.0004009999713099023	0.00040499447765541565	0.0004509892864792409	4.716875026647046e-05	3.8862993461293504e-05	5.425918581777251e-05	4.861875119665889e-05	4.137581266996887e-05	5.174585396158005e-05	5.30950337049931e-05	5.054749190313611e-05
ko:K00061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.354363585048607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.778359392554346e-07	0.0	3.5747784463574874e-07	8.840481486480356e-07	0.0	2.883556166118853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.301716541643496e-07	0.0	2.948824578777629e-07	0.0	0.0	6.966067838255915e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.755670166713878e-07	0.0	3.9378558188746076e-07	0.0	0.0	0.0	0.0	0.0	4.6808840176930934e-07	0.0	0.0	0.0	0.0	1.2517455369869223e-07	2.1480255701472432e-07	0.0	0.0	0.0	0.0	0.0	6.523952550107477e-07
ko:K00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.084561914367511e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.041685670099613e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.308703481522353e-06	0.0	0.0	4.315894322886322e-06	4.806981377873423e-06	5.535312049912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K00064	5.2239766536581326e-05	6.163556324012056e-05	6.841139794236369e-05	5.5281678222640756e-05	5.383359268159811e-05	5.085071532841863e-05	7.047554723345727e-05	5.502373573234158e-05	5.98977838660355e-05	7.283963929332836e-05	5.2618700001721894e-05	5.5710918378991284e-05	4.642244523137038e-05	4.5777683369384164e-05	1.032624230237835e-05	5.771649524686405e-05	4.9973158989629815e-05	5.17761679039971e-05	5.782476770731278e-05	4.856625021606147e-05	5.944522920290794e-05	5.0274289223353424e-05	5.770868949645714e-05	7.21188257211771e-05	6.459352763475308e-05	5.7397207163762774e-05	5.811637307069145e-05	7.175437157428504e-05	4.9563948242130595e-05	4.954488042338336e-05	9.029616067838602e-05	8.728295556200463e-05	9.837593546969677e-05	8.07089261532543e-05	6.189507489725228e-05	4.643238879746515e-05	7.016121110301917e-05	6.144155737049894e-05	7.800458452045916e-05	8.923469206240671e-05	6.179338859377613e-05	5.633611817321558e-05	4.507740375161237e-05	1.7333096408009947e-05	5.567898818316918e-05	5.614671265316758e-05	6.424491284695896e-05	5.615942350284643e-05	5.534837922871903e-05	6.368933961204298e-05	6.829912149599068e-05	4.6068784020335524e-05	5.6356011820116535e-05	8.260085050197605e-05	8.52459376728254e-05	4.800450276457258e-05	8.942633711974426e-05	9.674400622078136e-05	9.246490754394936e-05	5.941672469490125e-05	6.705864825914906e-05	6.22302727911176e-05	4.99835101481276e-05	6.009168494221174e-05	6.105291056819727e-05	4.0955622634350176e-05	6.377747638634337e-05
ko:K00065	0.00040760914461873796	0.0002558311875677391	0.0002483870285316281	0.00027720981628603036	0.00035873455772821673	0.0003813411262159105	0.00023519727055844344	0.0002660488079247857	0.0003746222089011599	0.00021112299039078287	0.000264186078663984	0.00026975910779694103	0.0002915060299550695	0.0004868237345207519	8.034054741918426e-05	0.00025526757049243134	0.000368782142382968	0.00021861140303031554	0.00023485893145422997	0.0002747886732753379	0.00021203418873256535	0.00025137063915413056	0.00034488031251620155	0.00022154165259362726	0.0002611910261514486	0.00040912858420465403	0.00019637905409789706	0.0002697038636701024	0.0004154424256097844	0.0003675040848761821	0.0002369768198370697	0.00022022286142289128	0.00045519274744776697	0.0002451625977315323	0.00028481816558734597	0.0003310342772750607	0.0002187261060695834	0.0002983330577812644	0.0002339061880083048	0.00038683367695332976	0.0003716242936881155	0.00029477523322879754	0.0003649642173858353	0.00011758474939602124	0.00027589429308476896	0.00022664771253136777	0.0002592099080694123	0.0003335306124068774	0.00022645179776042154	0.0002581219807877494	0.0002665318912701457	0.0003705708253442139	0.00027956736036738517	0.00038590123907993474	0.00023638989372626806	0.00038071713276066355	0.00041854868290128693	0.0004346646861835938	0.0004517619275373353	0.0002602026098023395	0.00024958161428935134	0.00034663596881908515	0.00030290157718043843	0.00024624859223473257	0.00022706937046709487	0.00025178225239859636	0.00025171938346648867
ko:K00066	1.592382581778227e-05	2.266361492401315e-05	2.8525500350937764e-05	2.1383550645113896e-05	1.939357959451851e-05	1.982679613374855e-05	2.733490358566612e-05	2.5921752634912595e-05	1.6606637842509235e-05	2.2156489467536912e-05	2.7686263836709874e-05	2.2806958543350692e-05	1.7207448843749324e-05	1.706499923404039e-05	6.216770063337953e-06	2.0327433361483014e-05	1.1832802979658895e-05	3.079860370156995e-05	1.5758527301647937e-05	8.34229631660182e-06	1.9787186110067318e-05	1.3619890471905823e-05	1.2995657827987405e-05	4.2947728381691476e-05	2.709156507976065e-05	1.5654343617780052e-05	1.771712616069206e-05	2.8334994031982083e-05	1.814924384385142e-05	1.2903666666945467e-05	2.5023093144488088e-05	2.0452180463123598e-05	4.9556849837507994e-05	2.8483837020793684e-05	1.997024065411508e-05	1.4469728209419661e-05	2.324514682626044e-05	1.944758343231026e-05	2.181267533232329e-05	4.108804401664705e-05	1.3375343393500824e-05	1.2321002584893922e-05	7.629492523046198e-06	8.071286453312286e-06	1.1660191099741263e-05	1.5298179658948656e-05	2.3026460577991896e-05	1.6668988848333495e-05	1.3952045589566508e-05	1.3974152797218097e-05	1.750728107653345e-05	1.2809611024390348e-05	1.9720011189459445e-05	4.236295193642045e-05	2.377926911826853e-05	1.164054308605474e-05	4.31387991600681e-05	4.10144335398618e-05	5.3413444067874254e-05	1.836992841170612e-05	2.0277163088681326e-05	1.0847699589461233e-05	8.56745721095516e-06	2.2282454400720123e-05	2.4725358054856748e-05	6.097915729187863e-06	1.241898119120728e-05
ko:K00067	0.00027543661577534884	0.00010516955353540686	9.498275302921954e-05	0.0001412117861258347	0.000221153623428932	0.0002558095107666215	0.00011975684066412834	0.00013811463424384413	0.0003035378613977191	9.300419162964936e-05	0.00010948750942316327	0.0001323870119024163	0.00013862192987098665	0.0003142604546539174	2.8538323242516294e-05	0.00011941060698635004	0.0002615885534381801	0.00010675181990648759	9.589976613129199e-05	0.00022276385272778282	0.00010464364122802525	0.00012402823437074667	0.00025583836996955167	0.00010647165982710244	0.00012357473832312903	0.0003090926423704913	0.00010112156858725574	0.00012862825306887842	0.0003247463565447199	0.0002593075854914277	0.00011559395407079291	0.00011611056137012315	0.0009532987393803991	0.00011610920268779058	0.0001430652309056673	0.0002535142545091015	7.385576457027435e-05	0.00013764457134092406	0.0001228145551342399	0.0008527127333575515	0.00023079878951253222	0.0001377269902322582	0.00023797227661866824	2.913334417848546e-05	0.00013328872726525492	0.00010493308813684989	0.00011583954499727719	0.00023162179838206537	9.063333644645658e-05	0.00012276496651324108	0.00012659091569790858	0.00026795903319373017	0.00013294540406883794	0.0007042838275950737	0.0001350682118271656	0.0002870096745909341	0.0009390052292949882	0.0008913052631367668	0.0010207618925490867	0.00012108508416412986	0.00013678129523780682	0.0002520842315803497	0.00017645566844113619	0.00011774484755953154	0.00011121196516733405	0.0001783839837030892	0.00012833765909942889
ko:K00068	2.7074711313987477e-05	1.3707585465207398e-05	1.933581419216946e-05	1.6417875150261215e-05	1.7152759954340638e-05	2.0168706893496288e-05	1.3770048087394013e-05	1.1430716848152416e-05	2.1214079380342845e-05	1.9407508213892196e-05	1.225333253272016e-05	1.2076143264560513e-05	1.567500427188347e-05	1.881566578990268e-05	1.6068977999474993e-05	9.681282467356196e-06	2.224038035679075e-05	1.7616695886985577e-05	1.4355709119025827e-05	1.684046591986943e-05	1.2321698257613057e-05	1.0845959143332581e-05	1.7099749585049525e-05	1.883554754196918e-05	1.4491151653956292e-05	2.308013953957416e-05	1.3047137424654004e-05	1.4512470798717932e-05	2.3109761864045604e-05	1.9219285585480455e-05	3.251425198354238e-05	3.070576949522352e-05	0.00017524099609085393	2.298445111680625e-05	1.1822139943128945e-05	2.3647760838504824e-05	2.428697999483793e-05	1.2345417324729801e-05	3.2194751019531954e-05	0.00016580525022425596	1.3983229288454944e-05	1.2254700016917416e-05	1.2515319142886825e-05	1.3894253048668938e-05	1.0274355123443285e-05	8.714523737062877e-06	1.676360844137298e-05	2.0052957077512536e-05	9.204019403530396e-06	8.061611942539142e-06	1.2767321273950843e-05	2.4483861954905867e-05	1.5162070765080983e-05	0.00010866873156885112	3.434844631818803e-05	2.530779709495032e-05	0.00015810396197257296	0.00015658287525723203	0.00016970476624007062	1.1761782284266163e-05	1.8153130159554874e-05	1.687865384688792e-05	1.4175012088842243e-05	1.6988611918643876e-05	1.5463851602837142e-05	1.2919606067795701e-05	1.2516929925524112e-05
ko:K00069	2.948683021678334e-07	5.846050096456914e-07	1.3397979178411878e-06	1.471160981317776e-06	0.0	0.0	2.305257641399564e-07	1.4122541286391144e-06	4.6076653736169726e-07	7.997547120191389e-07	7.187733823198724e-07	1.982337212590424e-06	1.5442373171658727e-06	3.86166196986794e-07	0.0	2.331577959131777e-06	0.0	1.9444618853247542e-07	1.6512273389061942e-06	0.0	6.857340670941883e-07	4.070772929066341e-06	0.0	7.433199303891392e-07	2.760604136480415e-07	0.0	3.8636744460671533e-07	5.647671389483517e-07	0.0	6.968776659912452e-07	0.0	1.4540403986940696e-06	2.7289206984193865e-06	0.0	2.7552252367138514e-06	0.0	3.666441709160779e-07	1.221895815445857e-06	3.2307805121136985e-07	3.538758826319191e-06	0.0	9.955753131293014e-07	0.0	0.0	1.5116486793453569e-06	1.2194209742900596e-06	1.654975038667543e-06	5.046553906056168e-07	3.3350224765854675e-06	9.444195133529188e-07	1.709773368453985e-06	0.0	1.6848649285372603e-06	2.6071869433298096e-06	4.3027339987964895e-07	0.0	3.004377030820687e-06	1.6328105423366094e-06	3.5233958555858676e-06	1.2346762796643735e-06	4.021491480952358e-07	4.743597311078175e-07	2.859074035221011e-07	9.528808327475723e-07	2.1368714658163546e-06	8.612493847788376e-07	1.6452599090946346e-06
ko:K00070	8.391766588672424e-07	4.6207890853023953e-07	6.39081778498547e-07	8.342529784486578e-07	1.4388436797909727e-06	1.1524356134598602e-06	1.594124178757025e-07	1.5602647542404173e-06	0.0	1.1847710722518006e-06	0.0	0.0	0.0	1.0836502173389847e-06	0.0	4.137618781652706e-07	1.8957783506835426e-06	9.860274611048338e-07	0.0	8.675172389057623e-07	1.0274858321168196e-06	7.144353978499176e-07	2.4939747403524196e-07	5.334837754372493e-07	1.9052927006730325e-06	5.173435268928903e-07	2.5688783771555922e-06	1.3069092834406217e-06	2.006270553778058e-06	1.3417863778773225e-06	5.060432403969163e-06	4.900673132748911e-06	0.0	2.4127319731546695e-06	1.7472116656826538e-06	1.149648888081141e-06	3.5741322576280447e-06	4.951048438680804e-07	1.826573873198182e-06	0.0	1.5058795574748023e-06	9.712086549213435e-07	5.384039035758346e-07	4.5937593384688084e-07	6.464811722019104e-07	7.081259120927519e-07	1.2160657445426279e-06	3.9080513448498965e-07	3.2071863483773496e-07	2.193389064735981e-06	1.7039518324099778e-06	7.803175665517392e-07	0.0	0.0	5.418273713823211e-06	4.775229003313192e-07	0.0	0.0	0.0	4.206723379852053e-07	1.5076633199930735e-06	5.65068018247557e-07	5.407788060039741e-07	1.298485519994588e-06	1.2929310265138608e-06	5.689424337739947e-07	1.038845105016906e-06
ko:K00073	3.335256683414029e-05	5.3224547093003574e-05	6.355108076233729e-05	5.0487381064622293e-05	4.0064743725306046e-05	2.843755273912034e-05	6.187567895509812e-05	4.604044538428925e-05	3.575990565089093e-05	7.3686074429711e-05	6.084167481071265e-05	5.9129676442636764e-05	5.233274512198256e-05	2.4629600195756255e-05	4.020473201305352e-05	4.2109631908718886e-05	4.190315778524692e-05	6.707352289329332e-05	5.243734892407501e-05	3.8424969928446767e-05	6.34490839467544e-05	5.05455801928481e-05	4.429665616334503e-05	7.958285850576383e-05	6.622829093432686e-05	3.7591659980310345e-05	6.516804602734445e-05	6.148952374119864e-05	3.857677745272993e-05	3.7987257343971064e-05	0.00010292834635208903	0.00010281749334220261	0.00011785970427769423	0.00010301132282955663	6.393788212004373e-05	3.2707578063964985e-05	8.434389731392678e-05	5.314623144158665e-05	9.15039172341997e-05	0.00010184814393857424	4.659590636067281e-05	3.996457872399222e-05	5.561480809379187e-05	3.472875829533007e-05	4.272995062660846e-05	4.5922540536827854e-05	6.256203142187174e-05	2.238689209886261e-05	4.72386095319871e-05	5.519751814001646e-05	6.018949057322058e-05	3.362355105769315e-05	4.762328881859898e-05	0.0001089980127625305	0.00010613161611347132	3.2192690830033925e-05	0.0001112846134277719	0.00011640547007690219	0.00012006784221068723	5.202309039984508e-05	6.40112680016186e-05	3.4621718536450885e-05	3.204261152719537e-05	5.515944669580778e-05	5.895436115853198e-05	2.5447427416457684e-05	4.701823966305128e-05
ko:K00074	0.0006144575201098627	0.0004723781217861622	0.00047034621602677705	0.0005635330297610697	0.0006015732445512925	0.0005074576923186355	0.0005329750679748186	0.000586652213563204	0.0006789358121387101	0.00046271429958090915	0.0006087645165351055	0.0005835220217231797	0.0006535514067437239	0.0007264177613458746	0.00020801598655738164	0.0005662535768123077	0.000570639180891953	0.0004659193398867388	0.00041066171362313415	0.0003813156103718577	0.0005366113324104014	0.0005086340153745554	0.000437651429247955	0.000572065510156663	0.0005736321336840947	0.0006465316445917982	0.00045376812749895037	0.0005991629928137793	0.0005167702217028717	0.0005189723947610095	0.00043663592745434303	0.0004393629636765432	0.0006502040098641655	0.00045671402727137786	0.0005900127877219672	0.0005074912780445086	0.0004381626306377015	0.0005951658893771891	0.00041338983146282183	0.0005595160616950156	0.00048254746328464117	0.0004989739653717535	0.0004764453623309348	0.0002633553531899629	0.0005601482623501812	0.0004776619559657693	0.0005333600986319451	0.00046990779119346257	0.00043336113276112886	0.0005185226176296422	0.0005223470132816168	0.0006387340786117232	0.0005620081411187324	0.0006670219210051626	0.0004359523421013641	0.0004667895481481866	0.0006297215419319383	0.0006095665423005897	0.0006159287777300929	0.0005209952882990876	0.0005118436113272081	0.0005373358502640803	0.0004978600966085573	0.0005408589060992142	0.0005202854487554347	0.0003015684832854356	0.0004987275966032502
