,Acid Lake,Deep Sinkhole,Mesopelagic,Platform,Shallow Sinkhole,Surface
met_N-acylethanolamines,0.013630705708203817,0.009729247489505625,0.01134205575656225,0.010743640591410072,0.009917588235564757,0.010192586558514473
met_N-acylpiperidines,0.00011319378731733207,0.00020376768917249914,0.0001941047828859,0.00019250205545682573,0.00022692209866335316,0.00019165711782933372
met_N-acylpyrrolidines,0.0006853913500931833,0.00071046038579625,0.0006840566041427,0.0006671837549603546,0.0006872034693326143,0.00082861940125924
met_N-aliphatic_s-triazines,0.00044167434746953337,0.00017688369564243924,0.00023785706586965,0.00011848788522411013,0.00021486185316892857,0.00019988701365969332
met_Piperazine_carboxylic_acids_and_derivatives_+_4_others,0.0,4.707791432494329e-06,0.00016777843166605,5.4053029050056484e-06,0.0,1.0327907806640567e-05
met_N-alkylpyrrolidines,0.0004798450504810833,0.0004531755000374625,0.0003529758431226,0.0006837948801511273,0.00047990714879412146,0.0009663801637375733
met_N-arylamides,0.00015739842641381666,0.0005467767993309125,0.0002074487150362,0.0007895919363106182,0.0006039588718639929,0.00088062062062782
met_N-phenylureas,3.4325572690219486e-06,7.748891827483242e-06,7.750888724200879e-06,9.689854278408557e-06,3.3691700406084706e-05,1.2317984990950668e-05
met_N-substituted_carboxylic_acid_imides,0.00013505975128773331,0.0003290630728257,0.00025746400196430003,0.0005028069294073,0.0003770704733507,0.00058316611796116
met_N-substituted_imidazoles,0.00035484519204041667,0.0004567782796292125,0.00039640623373275003,0.0004845894610066909,0.00046827904919056427,0.0006347706497574733
met_Naphthalenecarboxamides,6.223571079583207e-05,0.000210591191151825,9.059064930192737e-05,0.0003358955961433,0.0002187974672431949,0.00021692115849227575
met_Naphthalenecarboxylic_acids_and_derivatives,5.281752050093465e-05,0.000193523474831075,7.392547328727136e-05,0.0002942651187076,0.00018835809740003757,0.00016603278225582724
met_Naphthalenes,0.0015419707611142835,0.005159097887483838,0.0039734160735863,0.005864487574768073,0.005169622969251786,0.006737661338068174
met_Naphthopyrans,0.0015715945602779334,0.005014190324030313,0.0039514695928614,0.005654242974891864,0.005022899601968529,0.006409310011012134
met_Nitriles,0.0011434243024809499,0.0006819423128103499,0.0007592101042050001,0.0004966288210581909,0.0006380703072164643,0.00059823978984184
met_Nitro_fatty_acids,0.00015318568715795,0.00014035408932055,9.040675022700808e-05,0.00014993573360476832,0.00013976661080162506,0.00013116493795686893
met_Nitroaromatic_compounds,9.019622180707295e-05,0.00013168608399749722,3.892540552583871e-05,0.0002745309042046364,0.00017857480484750744,0.00019423183119781238
met_Nitrobenzenes,3.109298641420709e-06,4.889930095752975e-05,1.1574020698331358e-06,0.0001981613642935257,9.399185520886594e-05,4.731788417112567e-05
"met_Nucleosides,_nucleotides,_and_analogues",1.6636802207941064e-05,2.9819582934111836e-05,8.194792068561618e-06,5.648298970042216e-05,6.575034913164213e-05,9.906147921182885e-05
met_O-glycosyl_compounds,0.0062817819396911835,0.012571005342794513,0.00965612550479125,0.014316382703527482,0.012921944423316694,0.01221542245015678
met_O-iodophenols,1.4094750213110983e-05,3.0460889672357164e-05,0.0,2.3347793359428237e-05,2.221642441896342e-05,2.3703673398919668e-05
met_Oligopeptides,0.0015763469877214335,0.0013501512486396874,0.0011579751262597,0.002559885673711327,0.0017290502896611,0.005106038895243793
"met_Organic_1,3-dipolar_compounds",0.006066715483814649,0.0053883630305574,0.0045696394123639,0.0069864145257132,0.005895005769371429,0.00714385281052932
met_Organic_acids_and_derivatives,0.8147653698687772,0.8046171380316388,0.7923272867022938,0.8071277904889356,0.8004237224232159,0.8045714937169239
met_Organic_anions,0.0030625416029042497,0.0028259859304220498,0.0033498666359435,0.0019302335489431,0.0018368588055645357,0.00154760282802004
met_Organic_carbonic_acids_and_derivatives,0.007914090895435967,0.006247217110556613,0.00699654070481635,0.0061000716862984,0.006609651108931,0.007136307517137166
met_Organic_cations,0.00354667987095845,0.0033561505778610125,0.0028309851401861997,0.002792453586931,0.0031591511681277286,0.00264296371199176
met_Organic_compounds,1.0,1.0,1.0,1.0,1.0,1.0
met_Organic_cyanides,0.0013608773448249,0.00083929695817105,0.0009731559475003999,0.000665796815952309,0.0007921315040158001,0.0008733934855507733
met_Organic_disulfides,0.0002266216390746,0.000245136911071925,0.00023711092459440002,0.00016780753117303637,0.0001937944935531,0.00016118402120081571
met_Organic_metalloid_salts|Organic_metal_salts,0.0008601759238241,0.00100780947434385,0.0010196029983126,0.0009142831738456728,0.000908695929435757,0.00087844384964516
met_Organic_nitro_compounds,0.0005111677703407666,0.000613778897912425,0.00060750528746975,0.0009059507648082818,0.0008020221641161714,0.00091182907278454
met_Organic_nitrogen_compounds,0.7397310730351895,0.7049544277589623,0.7322515998951802,0.6961136763843271,0.6960871114993498,0.6869123091335091
met_Organic_nitroso_compounds,0.00012780616158746666,0.00012923384911016513,0.0001309726456369,0.00012125729260917506,0.00010426985100549536,0.00011139176783308809
met_Organic_oxides,0.8192376528757038,0.808716223129452,0.8005618677262581,0.8117912710457437,0.8062001124073229,0.8129985928578783
met_Organic_oxoazanium_compounds,0.00040126345591256666,0.000585514003947875,0.0005940988055789,0.0008932280053679909,0.0007640393183938214,0.0009214883436079401
met_Organic_oxygen_compounds,0.9386105199040763,0.9304468701937004,0.9255041413677327,0.936259912560324,0.9348946735958469,0.9371380029960406
met_Organic_phosphines_and_derivatives|Phenylphosphines_and_derivatives,0.00022011262787958335,0.000166916426832375,0.00017428272037760002,0.0001489159714199,0.00015824967635155,0.00014927388766499333
met_Organic_phosphonic_acids,0.00323599770301935,0.0030929214699448497,0.0035474740644518,0.0021936264410488456,0.0021338846134296573,0.0016964636962233
met_Organic_phosphonic_acids_and_derivatives,0.0036309374107170167,0.003426541667105425,0.0038683215379510996,0.002633702019040845,0.0024597072035051786,0.002089888632888673
met_Organic_phosphoramides,4.485610569078684e-06,4.7641862504154256e-06,1.52113912452849e-05,7.60597054117852e-05,5.25217762385752e-06,4.730973202377848e-05
met_Organic_phosphoric_acids_and_derivatives,0.002338688950503517,0.0025570728600584876,0.0019506862066526,0.0026251727342061454,0.002515204353637729,0.00254475804126092
met_Organic_salts,0.0066326491355613165,0.006270827845229763,0.0046267964164458004,0.0058790152688908545,0.005924124016220371,0.00548744729456514
met_Organosulfonic_acids_and_derivatives|Organic_sulfonic_acids_and_derivatives,0.00032796260421021664,0.0005683625339363,0.0005159924398560501,0.0007163068364930363,0.00063778657918165,0.0005208079735364267
met_Organic_sulfuric_acids_and_derivatives,0.0017818253833280333,0.00424562841863365,0.00350654462955755,0.004286417114985682,0.0038946014102887857,0.0028902760625066333
met_Organic_zwitterions,0.00034937243765518334,0.0007052926521931625,0.0003785381891601,0.0010316151947318182,0.0007864480496390143,0.00090089886479054
met_Organoarsenic_compounds|Oxygen-containing_organoarsenic_compounds,0.0007687137724766667,0.0007787856114873,0.000985823009595,0.000685994979422109,0.0006627048472196286,0.00071276964833222
met_Organobromides,0.00028334968566415,0.000146792270704841,0.00016263718538745,0.00019030981847764655,0.00014710287056632462,0.00020854987387837614
met_Organochlorides,0.0008159710574279334,0.0007868257860349,0.00052984878729685,0.0009656465731538272,0.0007413823053175929,0.0011764915784601398
met_Organofluorides,0.01208215301132,0.014483601463227837,0.01157129022187345,0.015300077963870028,0.01570161812077014,0.016237100499195814
met_Organohalogen_compounds,0.13276867815848314,0.08961572408547114,0.07954649833586425,0.08631816219302792,0.08769298164460912,0.0836725192240249
met_Organoheterocyclic_compounds,0.10144402788560287,0.12241182886740361,0.08672280357423029,0.13961756062147057,0.12883702823527549,0.14426496511914758
met_Organoiodides,0.06399124152392673,0.010148608137769863,0.0010610208686408,0.008609974906403209,0.009906676993565677,0.006506974389493407
met_Organometallic_compounds|Organometalloid_compounds,0.0010467681691776998,0.0011863607219560874,0.0012817254482883,0.0011192241512005,0.0011191773988982001,0.0010804950128445
met_Organonitrogen_compounds,0.7396904126286854,0.7048042548468653,0.732123765842259,0.6959405997489205,0.695894399209431,0.6867117690426435
met_Organooxygen_compounds,0.914311939468628,0.9084642483674255,0.9049722829612847,0.9149552498062623,0.9158655528672385,0.916776669678207
met_Organophosphine_oxides,3.365891231881283e-06,1.3550752492940847e-05,3.4128784238064086e-06,4.5180029928535146e-05,1.6489490089286784e-05,9.633997733859048e-05
met_Organophosphorus_compounds,0.004319436382308367,0.0038323767553988,0.0042631892689002,0.0030419762274676364,0.002842520057271407,0.0025426083183800467
met_Organopnictogen_compounds,0.7384215987896435,0.7027297300851716,0.7303039733622083,0.6936665277139716,0.6937186713285602,0.6846372931229392
met_Organosulfonamides,5.68013810549916e-06,1.4645700672702345e-05,7.709993518018042e-06,1.600271242599804e-05,6.416939341352558e-05,3.133881718555419e-05
met_Organosulfur_compounds,0.0025541169247889164,0.00321315340961005,0.00355225125142335,0.004080222688503491,0.0032440612842895996,0.0036028779980342403
met_Organothiophosphorus_compounds,1.1827401190794643e-05,1.4254515701718689e-05,6.151775815085315e-06,1.2426742885472853e-05,1.1791801917462211e-05,1.5354323515704093e-05
met_Ortho_cresols,1.1805564949482732e-05,0.0001739921604277658,0.0041496233611913475,0.0002093597813352826,1.0244583984993681e-05,0.0003662903458096868
met_Oxacyclic_compounds,0.07354055283924461,0.08608764858007323,0.05643913273051865,0.09584635365520487,0.08884362013907994,0.09948272349878953
met_Oxanes,0.020631484739182818,0.030450812107638864,0.0235231221863807,0.0341526215928237,0.03045981301890777,0.03270433217411949
met_Oxazinanes,8.55082427375179e-05,3.979502049977879e-05,4.527071685280505e-05,3.346127095677789e-05,5.020439725626274e-05,3.3216050146362596e-05
met_Oxazoles,0.00010676882677672387,0.000888162404023675,1.9131565172659524e-05,0.0008916626746919635,0.0008110857184689858,0.0006842958806272866
met_Oxazolidinones,5.518375822453279e-05,4.034145341792462e-05,4.544265292511595e-05,5.6743884537414e-05,5.662398606411827e-05,0.0008037029538813934
met_Oxepanes,0.0031856008482064,0.01115972349467965,0.008442626116833649,0.01245949541323958,0.010593539606427215,0.012438370986345626
met_Oxirane_carboxylic_acids,0.0002770990636925,0.00034230883641914476,0.00026915277700915,0.0006040106025349819,0.00041723692574779285,0.00044449544631091335
met_Oxirane_carboxylic_acids_and_derivatives,7.974656881715578e-05,0.0003392664777773513,0.00026868545067295,0.0006024662266404727,0.00041625957665154996,0.0004414952448288
met_Oxolanes,0.0001273528133918674,0.000533325290066275,0.0003711274516624,0.0009368012720888272,0.0006851272001640072,0.0010268342054407
met_Oxosteroids,0.0020472224636861333,0.00293088236575165,0.0020984135910270497,0.0026461368296173725,0.0024752206515352643,0.0028314547170831266
met_P-benzoquinones,3.327623519805623e-05,6.683510174691622e-05,2.3526552212158126e-05,9.770304511375547e-05,7.399340503790767e-05,0.00011788859258130342
met_P-iodophenols,0.0005880292362174,0.00045632635324800003,2.7487549029797404e-05,0.00043208874978568185,0.0004002248081906142,0.00035838568307721997
met_Para_cresols,3.643846381457731e-05,5.263918911484713e-06,2.299140183649174e-06,4.671723125798238e-06,8.546191953915618e-06,3.2006484497195234e-06
met_Pentoses,0.00014259736145935233,0.00012303027640317362,8.972341568191933e-05,0.0001325024918931688,0.00012368109403773937,0.00018059315189491404
met_Peptides,0.014753618148259616,0.0038987379087261,0.00272569174439455,0.0047222937439223905,0.004487051549977007,0.0071451691383963
met_Peptidomimetics,0.0091194899863108,0.0010250964604766625,0.0002852621435662,0.0009272915648738999,0.0013145525661791284,0.0009160349396063733
met_Phenanthrenes_and_derivatives,0.0004275650389737834,0.0009462335217039375,0.00063550109260575,0.001192201987872291,0.0010698147987674715,0.0015207315385646135
met_Phenol_esters,1.7442578419567909e-06,3.0396386941400968e-06,1.993384933107136e-06,1.958274646361657e-05,4.06616890424583e-06,2.9883367211783816e-05
met_Phenol_ethers,0.0042961482192627335,0.006279874842678512,0.00353918915622855,0.006584484764030473,0.006299290956482429,0.006408795799257313
met_Phenolic_glycosides,0.0008532440715402501,0.00012370782625856978,5.964369947461565e-06,8.730472258639854e-05,0.00012835411666981895,7.0299857564161e-05
met_Phenols,0.0053203574753088664,0.006309759232332413,0.0080145273832296,0.0075506703083702545,0.0066484845303156,0.008010538681520607
met_Phenoxy_compounds,0.0037865343208526997,0.003947954898266125,0.00273798669195695,0.004375818230262737,0.004313529161330236,0.004315985783937679
met_Phenylalanine_and_derivatives,0.0009890692465729168,0.0009977652255966124,0.0011825013404492498,0.0008286082619999545,0.0008897865677404786,0.00075472838178846
met_Phenylalkylamines,1.2666620561414325e-05,0.00031495173057901444,1.5536211583659163e-06,0.0005818160864148545,0.00039142585305575,0.00035787176582406
met_Phenylketones,0.0013717816645710836,0.001390118623958025,0.00113680433662055,0.0013744596255828364,0.0012793887638712213,0.0011983052451956134
met_Phenylpropanes,0.0017542985167515667,0.0019018863419803375,0.01161096754649945,0.0019043882277732364,0.0015251494373716573,0.0022445218868147733
met_Phenylpropanoic_acids,7.167585341218313e-05,0.0002428853644176,0.0001629020507992,0.0002996083552681273,0.00023622449829526428,0.0002689402521431533
met_Phenylpropanoids_and_polyketides,0.010917467298080885,0.003449840762763625,0.0029158005212829,0.004059853351438645,0.0036922229703042287,0.0042183051661396935
met_Phosphate_esters,0.00228355664060235,0.0023570206843125624,0.0019160900691260999,0.0022975262417903363,0.0023389414140711287,0.002361895089335367
met_Phosphoethanolamines,0.000145208489587831,0.0003490527000406625,0.00024223531421875002,0.0004058872574961545,0.0003081797419314708,0.0003818333409376267
met_Phosphonic_acid_esters,0.0004209801302246334,0.000274697863845775,0.00029347294458595,0.00026716404118315456,0.00027721414098507856,0.00025599151740536
met_Phthalic_anhydrides,0.0157109450936386,0.01911327123032304,0.0112232904900649,0.017480909047909082,0.019244528209454135,0.019078364866990036
met_Piperidines,0.0067858281736050165,0.00545866025562625,0.0052920065539409,0.006459936483291418,0.005840832508444622,0.006402901194791939
met_Piperidinones,0.00025629071328478334,0.0001972999493327875,0.00040357567728509995,0.0002496211229209727,0.0002161534349974143,0.00026091993299882666
met_Polycyclic_hydrocarbons,0.0016127725577698166,0.0013261473717439125,0.00134919371882705,0.0010297095907831272,0.001151843438966157,0.00114971414042758
met_Polyethylene_glycols,0.04197625743043488,0.04177438767967735,0.03815430357075615,0.03759892404861772,0.0401115137627562,0.03960667154756338
met_Polyols,0.042802943073855015,0.060587852338767734,0.052506499911833454,0.06685091462975601,0.06312539149167432,0.06650142812275031
met_Pregnane_steroids,0.0008235863686694832,0.0011234402577269625,0.0007440814849348,0.0011250806023616364,0.0009446880600432143,0.00107784339751082
met_Pregnane-type_alkaloids,2.3492375564350664e-05,1.9004564541592977e-05,4.612392654947926e-05,2.575252517588837e-05,3.0241089389876148e-05,7.895219683842039e-05
met_Prenol_lipids,0.04478603205121077,0.05844632350913626,0.05472478927693835,0.06347336833086058,0.059010831131225086,0.06536117085000431
met_Primary_alcohols,0.1245258004212456,0.13140755414509486,0.1229824049564239,0.13292666140071457,0.1366535788700162,0.13322804452829415
met_Primary_amines,0.06620247549965391,0.057096053924721286,0.052075800494089844,0.057110199377330646,0.05680195147251499,0.05937947027249415
met_Primary_carboxylic_acid_amides,0.018325303077435167,0.021702736941847052,0.0194393901650367,0.023658796310932654,0.022671643577312228,0.02344380279816643
met_Proline_and_derivatives,4.5781342930381196e-05,0.0001677409737944125,3.346948947755875e-06,0.00017201909988393636,0.00016600582211777145,6.647602645330072e-05
met_Pyrrolidinecarboxamides,4.5781342930381196e-05,0.0001677409737944125,3.346948947755875e-06,0.00017201909988393636,0.00016600582211777145,6.647602645330072e-05
"met_Propargyl-type_1,3-dipolar_organic_compounds",0.006030678111979333,0.005501101459454087,0.0048693109798642505,0.00645520778942511,0.005704031859226864,0.005714447962513633
met_Prostaglandins_and_related_compounds,9.966707752548159e-05,0.00010028348332154445,0.0005031965504926,5.9765869416256925e-05,5.9017146949569444e-05,7.466724478758015e-05
met_Pseudoguaianes,0.00010821095163921775,0.00010769094854173113,0.00010309673692038042,0.0001260021046572066,7.272798642473615e-05,0.0001174555520214204
met_Pteridines_and_derivatives,4.465585681044537e-05,9.090247152024999e-05,4.2719974258821386e-05,0.00021416365329499844,0.00012150194521617226,0.00038103815983529544
met_Pyranones_and_derivatives,0.0007296573822337167,0.001883756245830675,0.00124040598360275,0.0030143742239154363,0.002012743667389607,0.003560388763113387
met_Pyrans,0.0028478343995738,0.00822211787323375,0.0064184288921753,0.010194552452138664,0.00837174062867615,0.011091619799078693
met_Pyrazines,0.0003624896881418833,0.0003441584591814375,0.0004555369803592,0.0005087624809517545,0.00043467572695640716,0.00061395369568626
met_Pyrazole_carboxylic_acids_and_derivatives,2.472750761659361e-05,7.899391820498997e-05,5.7429976260457425e-05,9.508969692511405e-05,8.651633261753692e-05,9.266560752777836e-05
met_Pyrazoles,0.00016000007887785684,6.734975174160787e-05,0.00010376896907102575,4.949757234504147e-05,7.146215615720411e-05,4.5443381298465375e-05
met_Pyridine-2-carboxylic_acids,2.966590381485276e-06,3.2553910318649086e-05,4.4002176186543744e-06,0.00020066038940010233,8.631857604310133e-05,0.0001845464311271455
met_Pyridinecarboxylic_acids,4.997606782914866e-06,5.504488333262947e-05,5.430174104346534e-06,0.00025014518180536364,0.00010833723508207997,0.00047677401417811334
met_Pyridinecarboxylic_acids_and_derivatives,0.00017350488330845,0.0001788809049834,7.96114395912346e-05,0.0003338991994324545,0.00022404134740890713,0.0005596292417369334
met_Pyridines_and_derivatives,0.0019511068782663,0.0045615926803421625,0.00208135106695955,0.005762030895485645,0.004825429106919207,0.006681879660017807
met_Pyridinones,9.105057742172429e-05,0.0006739894119498125,8.850406722867114e-05,0.0007078653961373091,0.0006712897253866357,0.00047954153918452667
met_Pyrimidines_and_pyrimidine_derivatives,0.0014800564408676165,0.0022224217026247375,0.0018602354413109002,0.0023194823188652453,0.002149340941917893,0.0025094673735633066
met_Pyrimidones,0.0004786328558235334,0.00043163446239665,0.0003357007857454,0.00037778384045419997,0.00043250775747360716,0.00037802544591035333
met_Pyrroles,0.0009455196518914333,0.0010272606256864626,0.00075139895381635,0.0012171796970237,0.001069320674573807,0.0015487545705330267
met_Pyrrolidine_carboxylic_acids,5.113056881169249e-05,3.471494204575198e-05,4.530663071420188e-05,1.9105651856737426e-05,2.4835118382632427e-05,2.301892630687163e-05
met_Pyrrolidine_carboxylic_acids_and_derivatives,9.707148044194371e-05,0.0002073940297040625,7.542933323319862e-05,0.00020010931262967274,0.00020859953235659285,9.319117005767378e-05
met_Pyrrolidine-2-ones,0.0006103895646693,0.001067315274386875,0.0008004389226754999,0.0013510175953252274,0.0011372338667909002,0.0014455909850528202
met_Pyrrolidines,0.0016638472821821498,0.002875981476150975,0.0020782486368865,0.0035115904586401183,0.003152762605765643,0.00340586088945178
met_Pyrrolidones,0.0006046276063897334,0.0010760886920371125,0.0007592165717006,0.0016545290764555546,0.0012666511679240856,0.0016303691533538802
met_Pyrrolines,6.656529164332703e-05,0.00018982941936115,0.00013652019607949124,0.00032359371461881817,0.0002596344870454714,0.0005175061974683866
met_Quassinoids,0.0005855747581449501,0.0018929130556619,0.001074454051343,0.0018130034380216544,0.001645779111718143,0.0023060131248586733
met_Quaternary_ammonium_salts,0.0019360831407537167,0.0032169496654069502,0.0020073915650572,0.002912636384101236,0.0030446566721944214,0.0026893673363402597
met_Quinoline_carboxylic_acids,2.0310164014295903e-06,2.2490973013980385e-05,1.02995648569216e-06,4.9484792405273826e-05,2.201865903899524e-05,0.00029222758305094
met_Quinolines_and_derivatives,0.0014263407568974667,0.00174245410916135,0.0012307967584233499,0.0017816585196764364,0.001704449198767693,0.00213177636751352
met_Quinolizidines,0.0005958978467328,6.876329981923146e-05,3.4054847270064475e-05,0.0001768865544732156,7.374084009382553e-05,0.0006077008262948334
met_Quinolones_and_derivatives,0.0003515511192142833,0.00030686543107455,0.0001848227685065,0.00023563554065814544,0.0002804137648691143,0.00024064342103819334
met_Quinones,6.306451905920724e-05,9.796285220104813e-05,0.00010361803380911482,0.00011756396864073853,8.45154798748734e-05,0.00012062437811075114
met_Retinoids,3.242298281133938e-05,7.597998566063902e-05,3.929229882877625e-05,7.548617023290465e-05,5.939396224319446e-05,0.00011702565087956961
met_Saccharolipids,0.00014301324784714756,0.0002712810174326125,0.00016502039646460002,0.00023162171815480908,0.00026581841849812143,0.0002612849152036533
met_Secondary_alcohols,0.08457693749353068,0.11064855857527044,0.08905326400728761,0.1279792538190523,0.11721519311748987,0.13227646534535228
met_Secondary_alkylarylamines,0.00018271691555168335,0.0005184932070790124,0.00013937451142195,0.0007656832738236727,0.00054334783322815,0.00051093458983258
met_Secondary_amines,0.002269741533417167,0.00425572288244795,0.00330215064999485,0.005415107554296591,0.004816762951644593,0.004930307756964726
met_Secondary_carboxylic_acid_amides,0.4993426611112837,0.4923764645142234,0.5256560366386911,0.47584834070845744,0.48030540364026997,0.4672799913918129
met_Semicarbazides,4.7170828064499445e-06,2.5520944977493113e-05,1.6083635164080767e-05,2.891754947648958e-05,2.8890350818425203e-05,2.3977036502335704e-05
met_Sesquiterpene_lactones,0.00040376169114658336,0.0006055604907,0.00041750977084405,0.0008836268763603182,0.0006599305869326572,0.0007183548808537399
met_Sesquiterpenoids,0.005675093798438616,0.009315599106530001,0.0063299584715826,0.010681074115775381,0.009208810443253728,0.01179867958925116
met_Sphingolipids,0.00030700797679330004,0.0001501026071767125,0.0004088604206464,0.00012229324402281426,0.00015251080393120716,0.00013636878183703957
met_Steroid_acids,6.96937242814452e-05,7.531182163792008e-05,0.00011864420403012772,0.0002132978490436652,0.0001582583345113532,0.0004899641027979592
met_Steroid_esters,0.00018450219821448334,0.00028399544356314546,8.436882843403025e-05,9.032382477871165e-05,0.00011668613912192698,9.325690814589509e-05
met_Steroid_lactones,5.208952724879114e-05,0.00013021500171013815,9.995101355408034e-05,0.00014257214505225695,0.00012120291859399465,0.0002703620278628133
met_Steroidal_alkaloids,0.00012568419299600645,0.0001316989437042186,0.00032924724850634925,0.0004792315780379909,0.00019229975505828572,0.0009514531122181067
met_Steroids_and_steroid_derivatives,0.002680617499931983,0.003188430890023625,0.00489333122613625,0.0032134508781014727,0.0025935057265650215,0.004280214566390639
met_Straight_chain_fatty_acids,0.08342482015122672,0.0928463467173825,0.09832854658450366,0.09103761943280783,0.09220693297682574,0.08668041041765745
met_Styrenes,0.0002525085113471667,0.0003842602088301125,0.00013728786193535001,0.00043775987037697266,0.0003466512633315214,0.00046872867815638
met_Substituted_imidazoles,0.0010340863416892835,0.0011617935193578876,0.0015503341921544,0.0013942687708321728,0.0013922811754863713,0.0015076729911870468
met_Substituted_pyrroles,0.0001140314218711707,0.0007841608686984875,0.00013224602764795,0.0013761115781431544,0.0009332323587506357,0.0016489119969164867
met_Sugar_acids_and_derivatives,0.00010357251332209569,0.00010106968820467362,0.0002449261779501417,0.0003568091480122545,0.00023704232465860715,0.00043134230494278666
met_Sulfuric_acid_monoesters|Sulfated_steroids|Sulfuric_acid_esters,2.675449172261476e-05,0.00010646348659507437,4.951828115355925e-05,0.00010395945301004518,7.427192947875306e-05,0.0001014232369702555
met_Sulfenyl_compounds,0.0008696816573687833,0.0016028974378076376,0.0016613681602370002,0.0019829974339460547,0.0015094084100462357,0.0017008275939095665
met_Sulfones,7.662096993723636e-06,2.283575972766082e-06,9.880250482551724e-07,5.565732801012343e-06,2.2166993073662973e-06,8.478855494982779e-05
met_Sulfonyls,0.0004630257334652,0.0007010312207375875,0.00064528328285945,0.0009119833846053183,0.0007579049806064928,0.0008357642003664333
met_Trivalent_organic_arsenic_compounds|Sulfur-containing_organoarsenic_compounds,1.9845826614104753e-07,6.229886711003918e-06,0.0002015475286493,8.865579618444987e-06,0.0,5.696919355283695e-06
met_Terpene_glycosides,0.00023791229423538338,0.0006769040257240125,0.00032088466659045,0.0006980822745241728,0.0006529543232133642,0.0005316722979717733
met_Terpene_lactones,0.0037421273520172,0.009489338869904463,0.0068037784507898,0.010918490899454,0.009653060888376143,0.0119920434810796
met_Tertiary_alcohols,0.015386177007810716,0.03266123813541466,0.02299950861425175,0.03688598330087302,0.032205134620529284,0.03808804888840799
met_Tertiary_amines,0.020019498838160267,0.0159903873510525,0.02666574491774435,0.0157044763840376,0.015759234024927456,0.016383188035158328
met_Tertiary_carboxylic_acid_amides,0.015767373936694466,0.0149413033775829,0.0166301042091127,0.014251458451495719,0.013672454493807792,0.015382453824245714
met_Tetraalkylammonium_salts,0.0026954834380476162,0.0037709391167448873,0.0025621365551896,0.003529532176866782,0.00358799221201065,0.0031781447125823997
met_Tetracarboxylic_acids_and_derivatives,3.4867977998930345e-05,0.00028163428687195003,0.00012303279517087185,0.00025757917566821817,0.0002841357129727143,0.00032785838956258005
met_Tetrahydrofurans,0.0033843102700194497,0.010723766902788125,0.00772488474658475,0.012760763113521366,0.0112005315345395,0.01187578455680348
met_Tetrahydroisoquinolines,2.82145814398044e-05,8.644674682547637e-05,3.615562700773051e-05,7.924875219374635e-05,7.046086426714194e-05,5.591295982470975e-05
"met_Tetrahydroxy_bile_acids,_alcohols_and_derivatives",4.9095436300436396e-05,3.695343831590226e-05,3.3500879195930415e-05,6.317570653929763e-05,4.722971661845476e-05,0.0002800158563385
met_Tetralins,0.00015551783431756665,0.000431099903284875,0.00016763256756185,0.0005096043531991727,0.0005376093956113929,0.0007638050248256334
met_Tetrazoles,0.004336050942500933,0.00063219626647645,0.00061999513908865,0.0005427196275483636,0.0007775954090238215,0.0005559275400778333
met_Thia_fatty_acids,6.169426774342338e-07,1.1723647015190978e-05,1.3007487361525266e-06,5.577903562139629e-05,3.57536127988789e-05,5.5331821103501756e-05
met_Thiazoles,0.0005619943199164333,0.0007023228409912875,0.0004893584953569,0.0008460689633156454,0.0007533685874439999,0.0008610828042824133
met_Thiazolidines,0.00035779755001706664,2.9543380508767983e-05,1.596601024059312e-05,2.3489826255963837e-05,1.3340145850272231e-05,2.6351558225710915e-05
met_Thiazolines,0.0004802737065751333,0.0002899492683698829,9.888410060213064e-05,0.0003209091969654364,0.00028559419144519196,0.00032599501760002
met_Thiocarboxylic_acids_and_derivatives,0.00010271720426533261,9.764701390673271e-05,0.00013900544276705,0.00011171911545722834,0.00012059452240326914,0.00022867011012423335
met_Thioethers,0.00031248497478765,0.000890947468806375,0.00094848205779095,0.0017039226818633456,0.0010591701445660858,0.0014342658532297066
met_Thiophene_carboxylic_acids_and_derivatives,7.2396009171203786e-06,6.706798749914628e-05,0.0,2.1151646081413024e-05,2.879679084049575e-05,2.6043258913080447e-05
met_Thiophenes,0.0002767424160241,0.000285086224928,0.0001904476431239,0.00026167253223737273,0.00030415396915957143,0.00021181787448176667
met_Tigliane_and_ingenane_diterpenoids,1.9943624372164382e-05,4.447845030852669e-05,4.847175606176237e-05,8.224932827441464e-05,4.4838996174928036e-05,0.00010257773725570077
met_Toluenes,0.00559102003479085,0.004115490288283513,0.0040662164544946,0.004189421474758954,0.003930646954428278,0.004681295908668433
met_Triacylglycerols,0.003325053504119,0.0020683196091621624,0.0015569520629851,0.002073737994582509,0.00195886057092955,0.0018554417796489268
met_Trialkyl_phosphates,0.0010070514377305665,0.0010857749403942124,0.0009706257635737,0.001068605955720491,0.0012193080894853856,0.0009874055438704133
met_Trialkylamines,0.012267642659122285,0.009066726571430412,0.019195396428766,0.009232065548990828,0.009026461719057107,0.009497757159228546
met_Triazoles,0.0021161937851313334,0.0022583320658961874,0.00230781861118135,0.002006057099146782,0.0022309913482910144,0.00197985391845042
met_Triazolopyrimidines,2.5575827980805983e-05,3.63325613847524e-05,2.862327364709193e-05,3.373277181948507e-05,3.1702769749496e-05,3.069743716934961e-05
met_Tricarboxylic_acids_and_derivatives,0.017389165704737416,0.021564502739422738,0.01561513190328545,0.02462135149952641,0.019181793257218072,0.021794151250537873
